Mud Wt. In (ppg),Funnel Viscosity ,Fann 600 rpm,Fann 300 rpm,Fann 3 rpm
0.010131091479053889,0.4128967491135888,0.3980150332044078,0.3675120443596036,0.4856959471850357
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.42105263157894735,1.0
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.42105263157894735,1.0
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.5061728395061729,0.0,0.052631578947368474,0.21052631578947367
0.0033057851239669256,0.3703703703703704,0.3980150332044078,0.3675120443596036,0.4856959471850357
0.00495867768595043,0.25925925925925924,0.0,0.052631578947368474,0.4856959471850357
0.008264462809917356,0.4128967491135888,0.21126760563380287,0.26315789473684215,0.2631578947368421
0.00495867768595043,0.25925925925925924,0.22535211267605637,0.26315789473684215,0.4856959471850357
0.00495867768595043,0.25925925925925924,0.22535211267605637,0.26315789473684215,0.4856959471850357
0.00495867768595043,0.25925925925925924,0.22535211267605637,0.26315789473684215,0.4856959471850357
0.00495867768595043,0.34567901234567894,0.2816901408450704,0.24561403508771928,0.15789473684210525
0.00495867768595043,0.25925925925925924,0.295774647887324,0.24561403508771928,0.10526315789473684
0.00495867768595043,0.3209876543209877,0.295774647887324,0.24561403508771928,0.2631578947368421
0.006611570247933879,0.4128967491135888,0.4225352112676056,0.5263157894736842,0.3157894736842105
0.006611570247933879,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.2535211267605634,0.24561403508771928,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.2535211267605634,0.24561403508771928,0.21052631578947367
0.006611570247933879,0.18518518518518517,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.2535211267605634,0.24561403508771928,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.2535211267605634,0.24561403508771928,0.21052631578947367
0.006611570247933879,0.2345679012345679,0.323943661971831,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.3098591549295775,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.2345679012345679,0.323943661971831,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.2345679012345679,0.323943661971831,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.3098591549295775,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.3098591549295775,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.2345679012345679,0.323943661971831,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.25925925925925924,0.3098591549295775,0.2807017543859649,0.21052631578947367
0.006611570247933879,0.16049382716049382,0.14084507042253525,0.17543859649122806,0.10526315789473684
0.006611570247933879,0.14814814814814808,0.14084507042253525,0.14035087719298245,0.21052631578947367
0.006611570247933879,0.1111111111111111,0.12676056338028174,0.07017543859649122,0.21052631578947367
0.006611570247933879,0.06172839506172839,0.11267605633802813,0.07017543859649122,0.21052631578947367
0.006611570247933879,0.09876543209876537,0.14084507042253525,0.14035087719298245,0.21052631578947367
0.006611570247933879,0.09876543209876537,0.12676056338028174,0.07017543859649122,0.21052631578947367
0.006611570247933879,0.1111111111111111,0.08450704225352113,0.10526315789473684,0.21052631578947367
0.006611570247933879,0.07407407407407413,0.07042253521126762,0.08771929824561397,0.21052631578947367
0.006611570247933879,0.07407407407407413,0.08450704225352113,0.07017543859649122,0.21052631578947367
0.009917355371900832,0.2962962962962962,0.6338028169014085,0.5964912280701754,0.10526315789473684
0.009917355371900832,0.25925925925925924,0.5633802816901408,0.5087719298245613,0.15789473684210525
0.009917355371900832,0.38271604938271603,0.6338028169014085,0.5087719298245613,0.10526315789473684
0.011570247933884281,0.1975308641975308,0.323943661971831,0.2807017543859649,0.21052631578947367
0.011570247933884281,0.22222222222222227,0.3098591549295775,0.2807017543859649,0.2631578947368421
0.011570247933884281,0.20987654320987653,0.3098591549295775,0.2807017543859649,0.2631578947368421
0.011570247933884281,0.20987654320987653,0.3098591549295775,0.2807017543859649,0.2631578947368421
0.011570247933884281,0.22222222222222227,0.323943661971831,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.20987654320987653,0.3098591549295775,0.2807017543859649,0.2631578947368421
0.011570247933884281,0.20987654320987653,0.3098591549295775,0.2807017543859649,0.2631578947368421
0.011570247933884281,0.22222222222222227,0.323943661971831,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.22222222222222227,0.323943661971831,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.20987654320987653,0.323943661971831,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.22222222222222227,0.3098591549295775,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.22222222222222227,0.3098591549295775,0.26315789473684215,0.2631578947368421
0.011570247933884281,0.17283950617283955,0.5070422535211268,0.4385964912280701,0.2631578947368421
0.011570247933884281,0.18518518518518517,0.49295774647887325,0.42105263157894735,0.2631578947368421
0.011570247933884281,0.18518518518518517,0.43661971830985913,0.36842105263157887,0.2631578947368421
0.011570247933884281,0.17283950617283955,0.43661971830985913,0.36842105263157887,0.2631578947368421
0.011570247933884281,0.18518518518518517,0.47887323943661975,0.38596491228070173,0.2631578947368421
0.011570247933884281,0.1975308641975308,0.47887323943661975,0.38596491228070173,0.2631578947368421
0.011570247933884281,0.13580246913580246,0.45070422535211274,0.36842105263157887,0.2631578947368421
0.011570247933884281,0.16049382716049382,0.47887323943661975,0.38596491228070173,0.2631578947368421
0.011570247933884281,0.14814814814814808,0.47887323943661975,0.38596491228070173,0.2631578947368421
0.011570247933884281,0.14814814814814808,0.47887323943661975,0.38596491228070173,0.2631578947368421
0.011570247933884281,0.13580246913580246,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.011570247933884281,0.16049382716049382,0.47887323943661975,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.16049382716049382,0.45070422535211274,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.13580246913580246,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.13580246913580246,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.13580246913580246,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.16049382716049382,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.013223140495867786,0.14814814814814808,0.46478873239436624,0.36842105263157887,0.2631578947368421
0.0016528925619834767,0.7037037037037037,0.5633802816901408,0.543859649122807,0.7368421052631579
0.0016528925619834767,0.7037037037037037,0.5774647887323945,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7037037037037037,0.5633802816901408,0.543859649122807,0.7368421052631579
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.0016528925619834767,0.691358024691358,0.5492957746478873,0.5263157894736842,0.6842105263157894
0.010131091479053889,0.4128967491135888,0.3980150332044078,0.3675120443596036,0.4856959471850357
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7037037037037037,0.5774647887323945,0.5614035087719299,0.4856959471850357
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0016528925619834767,0.7283950617283952,0.591549295774648,0.5614035087719299,0.7368421052631579
0.0033057851239669256,0.38271604938271603,0.4225352112676056,0.38596491228070173,0.42105263157894735
0.0016528925619834767,0.3209876543209877,0.3943661971830986,0.4035087719298246,0.4736842105263157
0.0016528925619834767,0.3209876543209877,0.3943661971830986,0.4035087719298246,0.4736842105263157
0.00495867768595043,0.3209876543209877,0.3943661971830986,0.4035087719298246,0.4736842105263157
0.00495867768595043,0.25925925925925924,0.3802816901408451,0.3157894736842105,0.368421052631579
0.00495867768595043,0.25925925925925924,0.3802816901408451,0.3157894736842105,0.368421052631579
0.006611570247933879,0.271604938271605,0.3802816901408451,0.33333333333333337,0.42105263157894735
0.006611570247933879,0.34567901234567894,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.006611570247933879,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.008264462809917356,0.3209876543209877,0.4084507042253521,0.33333333333333337,0.5263157894736842
0.009917355371900832,0.2345679012345679,0.3098591549295775,0.33333333333333337,0.4736842105263157
0.009917355371900832,0.2345679012345679,0.295774647887324,0.3157894736842105,0.4736842105263157
0.009917355371900832,0.18518518518518517,0.295774647887324,0.3157894736842105,0.4736842105263157
0.009917355371900832,0.18518518518518517,0.3098591549295775,0.33333333333333337,0.4736842105263157
0.009917355371900832,0.16049382716049382,0.295774647887324,0.33333333333333337,0.4736842105263157
0.009917355371900832,0.16049382716049382,0.295774647887324,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.14814814814814808,0.2676056338028169,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.14814814814814808,0.2816901408450704,0.29824561403508765,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2816901408450704,0.29824561403508765,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.29824561403508765,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.29824561403508765,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.29824561403508765,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.33333333333333337,0.4736842105263157
0.011570247933884281,0.13580246913580246,0.2676056338028169,0.29824561403508765,0.4736842105263157
0.0033057851239669256,0.7530864197530864,0.7746478873239437,0.7719298245614034,0.5789473684210527
0.0033057851239669256,0.6296296296296298,0.704225352112676,0.6491228070175438,0.3157894736842105
0.00495867768595043,0.5061728395061729,0.6619718309859155,0.6140350877192983,0.3157894736842105
0.00495867768595043,0.5061728395061729,0.6619718309859155,0.6140350877192983,0.3157894736842105
0.0033057851239669256,0.5061728395061729,0.6619718309859155,0.6140350877192983,0.3157894736842105
0.0033057851239669256,0.44444444444444436,0.49295774647887325,0.5614035087719299,0.5789473684210527
0.00495867768595043,0.44444444444444436,0.2816901408450704,0.33333333333333337,0.5789473684210527
0.008264462809917356,0.38271604938271603,0.23943661971830987,0.2807017543859649,0.368421052631579
0.011570247933884281,0.35802469135802467,0.23943661971830987,0.26315789473684215,0.5789473684210527
0.011570247933884281,0.4567901234567901,0.23943661971830987,0.26315789473684215,0.5789473684210527
0.011570247933884281,0.4567901234567901,0.23943661971830987,0.26315789473684215,0.5789473684210527
0.011570247933884281,0.38271604938271603,0.21126760563380287,0.24561403508771928,0.631578947368421
0.0033057851239669256,0.5061728395061729,0.5633802816901408,0.33333333333333337,0.42105263157894735
0.0033057851239669256,0.5925925925925926,0.6338028169014085,0.36842105263157887,0.4736842105263157
0.0033057851239669256,0.5308641975308643,0.5352112676056338,0.29824561403508765,0.42105263157894735
0.00495867768595043,0.35802469135802467,0.6056338028169015,0.36842105263157887,0.4736842105263157
0.00495867768595043,0.2962962962962962,0.591549295774648,0.36842105263157887,0.4736842105263157
0.00495867768595043,0.30864197530864196,0.5774647887323945,0.38596491228070173,0.4736842105263157
0.00495867768595043,0.30864197530864196,0.5774647887323945,0.38596491228070173,0.4736842105263157
0.00495867768595043,0.30864197530864196,0.5774647887323945,0.38596491228070173,0.4736842105263157
0.00495867768595043,0.30864197530864196,0.5774647887323945,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.30864197530864196,0.6338028169014085,0.4035087719298246,0.4736842105263157
0.006611570247933879,0.35802469135802467,0.647887323943662,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.619718309859155,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.35802469135802467,0.647887323943662,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.35802469135802467,0.647887323943662,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.619718309859155,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.34567901234567894,0.647887323943662,0.38596491228070173,0.4736842105263157
0.006611570247933879,0.3333333333333333,0.6338028169014085,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.6056338028169015,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.006611570247933879,0.024691358024691412,0.2676056338028169,0.1578947368421052,0.15789473684210525
0.0033057851239669256,0.7530864197530864,0.6338028169014085,0.5964912280701754,0.6842105263157894
0.0033057851239669256,0.7283950617283952,0.5774647887323945,0.543859649122807,0.631578947368421
0.0033057851239669256,0.7283950617283952,0.5774647887323945,0.543859649122807,0.631578947368421
0.0033057851239669256,0.6049382716049383,0.45070422535211274,0.42105263157894735,0.3157894736842105
0.0033057851239669256,0.7283950617283952,0.5774647887323945,0.543859649122807,0.631578947368421
0.0033057851239669256,0.7283950617283952,0.5774647887323945,0.543859649122807,0.631578947368421
0.0033057851239669256,0.3209876543209877,0.3802816901408451,0.33333333333333337,0.5263157894736842
0.0033057851239669256,0.2962962962962962,0.3661971830985915,0.29824561403508765,0.5263157894736842
0.0033057851239669256,0.7283950617283952,0.591549295774648,0.5263157894736842,0.5789473684210527
0.0033057851239669256,0.30864197530864196,0.3802816901408451,0.29824561403508765,0.5263157894736842
0.0033057851239669256,0.3333333333333333,0.3943661971830986,0.33333333333333337,0.5263157894736842
0.0033057851239669256,0.35802469135802467,0.4225352112676056,0.36842105263157887,0.5263157894736842
0.00495867768595043,0.3333333333333333,0.3943661971830986,0.33333333333333337,0.5263157894736842
0.00495867768595043,0.34567901234567894,0.4084507042253521,0.3508771929824561,0.5263157894736842
0.00495867768595043,0.34567901234567894,0.4084507042253521,0.3508771929824561,0.5263157894736842
0.00495867768595043,0.35802469135802467,0.4225352112676056,0.36842105263157887,0.5263157894736842
0.00495867768595043,0.35802469135802467,0.43661971830985913,0.38596491228070173,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.44444444444444436,0.5211267605633803,0.4736842105263158,0.5263157894736842
0.00495867768595043,0.4197530864197531,0.352112676056338,0.29824561403508765,0.5263157894736842
0.006611570247933879,0.4197530864197531,0.352112676056338,0.29824561403508765,0.5263157894736842
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.006611570247933879,0.3209876543209877,0.4225352112676056,0.36842105263157887,0.4736842105263157
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.8765432098765431,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.7530864197530864,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.7283950617283952,0.619718309859155,0.6315789473684209,0.631578947368421
0.0,0.7654320987654322,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0,0.7283950617283952,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0033057851239669256,0.5185185185185186,0.619718309859155,0.6491228070175438,0.631578947368421
0.00495867768595043,0.5061728395061729,0.5633802816901408,0.5964912280701754,0.5789473684210527
0.00495867768595043,0.4938271604938271,0.5492957746478873,0.5789473684210525,0.5789473684210527
0.00495867768595043,0.5061728395061729,0.5633802816901408,0.5964912280701754,0.5789473684210527
0.00495867768595043,0.5061728395061729,0.6056338028169015,0.6315789473684209,0.631578947368421
0.006611570247933879,0.5061728395061729,0.47887323943661975,0.543859649122807,0.631578947368421
0.006611570247933879,0.43209876543209874,0.3802816901408451,0.5087719298245613,0.631578947368421
0.006611570247933879,0.5061728395061729,0.4225352112676056,0.49122807017543857,0.631578947368421
0.006611570247933879,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.006611570247933879,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.006611570247933879,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.44444444444444436,0.352112676056338,0.42105263157894735,0.631578947368421
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.2469135802469135,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.008264462809917356,0.25925925925925924,0.23943661971830987,0.22807017543859642,0.21052631578947367
0.0016528925619834767,0.7777777777777777,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0016528925619834767,0.7283950617283952,0.5633802816901408,0.5964912280701754,0.631578947368421
0.0016528925619834767,0.7530864197530864,0.6338028169014085,0.6666666666666666,0.631578947368421
0.0016528925619834767,0.4938271604938271,0.5492957746478873,0.5789473684210525,0.5789473684210527
0.0016528925619834767,0.7283950617283952,0.45070422535211274,0.45614035087719296,0.631578947368421
0.0016528925619834767,0.5925925925925926,0.4084507042253521,0.2807017543859649,0.0
0.0016528925619834767,0.5061728395061729,0.3943661971830986,0.42105263157894735,0.5789473684210527
0.0033057851239669256,0.5679012345679013,0.4084507042253521,0.4385964912280701,0.631578947368421
0.00495867768595043,0.4074074074074074,0.352112676056338,0.24561403508771928,0.3157894736842105
0.00495867768595043,0.39506172839506165,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.4074074074074074,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.4074074074074074,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.39506172839506165,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.39506172839506165,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.39506172839506165,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.3209876543209877,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.3209876543209877,0.352112676056338,0.24561403508771928,0.5263157894736842
0.00495867768595043,0.3209876543209877,0.352112676056338,0.24561403508771928,0.5263157894736842
0.0016528925619834767,0.44444444444444436,0.09859154929577463,0.10526315789473684,0.3157894736842105
0.0016528925619834767,0.44444444444444436,0.09859154929577463,0.10526315789473684,0.3157894736842105
0.0016528925619834767,0.44444444444444436,0.09859154929577463,0.10526315789473684,0.3157894736842105
0.0016528925619834767,0.48148148148148145,0.09859154929577463,0.10526315789473684,0.3157894736842105
0.0016528925619834767,0.6419753086419753,0.9859154929577465,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.5185185185185186,0.14084507042253525,0.1578947368421052,0.8421052631578947
0.0016528925619834767,0.6419753086419753,0.9859154929577465,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6419753086419753,0.9859154929577465,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6419753086419753,0.9859154929577465,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6419753086419753,0.9859154929577465,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6296296296296298,0.9577464788732395,0.9649122807017544,0.5263157894736842
0.0016528925619834767,0.6296296296296298,0.9859154929577465,0.9649122807017544,0.5263157894736842
0.0016528925619834767,0.6296296296296298,0.9577464788732395,0.9649122807017544,0.5263157894736842
0.0016528925619834767,0.6296296296296298,0.9577464788732395,0.9649122807017544,0.5263157894736842
0.0016528925619834767,0.6296296296296298,0.9577464788732395,0.9649122807017544,0.5263157894736842
0.0016528925619834767,0.654320987654321,1.0,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6666666666666667,1.0,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.6666666666666667,1.0,0.9999999999999999,0.5789473684210527
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.14814814814814808,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.13580246913580246,0.15492957746478875,0.17543859649122806,0.15789473684210525
0.0016528925619834767,0.4074074074074074,0.2816901408450704,0.22807017543859642,0.5263157894736842
0.0016528925619834767,0.4197530864197531,0.2816901408450704,0.22807017543859642,0.5263157894736842
0.0033057851239669256,0.5802469135802468,0.5492957746478873,0.49122807017543857,0.5789473684210527
0.0033057851239669256,0.5802469135802468,0.5492957746478873,0.49122807017543857,0.5789473684210527
0.0033057851239669256,0.5679012345679013,0.14084507042253525,0.14035087719298245,0.42105263157894735
0.00495867768595043,0.5679012345679013,0.14084507042253525,0.14035087719298245,0.42105263157894735
0.00495867768595043,0.5679012345679013,0.14084507042253525,0.14035087719298245,0.42105263157894735
0.00495867768595043,0.5185185185185186,0.2676056338028169,0.2807017543859649,0.3157894736842105
0.00495867768595043,0.5679012345679013,0.14084507042253525,0.14035087719298245,0.42105263157894735
0.00495867768595043,0.5185185185185186,0.2676056338028169,0.2807017543859649,0.3157894736842105
